id,flag_tsunami,year,month,day,hour,minute,second,focal_depth,eq_primary,eq_mag_mw,eq_mag_ms,eq_mag_mb,intensity,country,state,location_name,latitude,longitude,region_code,injuries,injuries_description,damage_millions_dollars,damage_description,total_injuries,total_injuries_description,total_damage_millions_dollars,total_damage_description
10254.0,No,2017.0,1.0,11.0,22.0,6.0,58.0,7.0,5.5,5.5,,,,MADAGASCAR,,MADAGASCAR: ANTSIRABE,-20.16,46.647,60,,1,,1,,1,,1
7675.0,Tsu,2007.0,11.0,29.0,19.0,0.0,20.4,156.0,7.4,7.4,,6.9,,MARTINIQUE,,MARTINIQUE,14.944,-61.273999999999994,90,102.0,3,,1,102.0,3,,1
10257.0,No,2017.0,6.0,24.0,2.0,37.0,18.0,24.0,5.6,5.6,,,,MOZAMBIQUE,,MOZAMBIQUE,-19.444000000000003,34.509,10,4.0,1,,1,4.0,1,,1
4883.0,No,1980.0,7.0,11.0,11.0,47.0,26.5,33.0,5.2,,,5.2,6.0,TAJIKISTAN,,"TAJIKISTAN:  SHURAB, NEFTEABAD",40.113,70.596,40,,,,1,,,,1
5226.0,No,1990.0,3.0,25.0,14.0,17.0,18.8,33.0,6.3,,6.3,6.0,6.0,TAJIKISTAN,,TAJIKISTAN:  PAMIR MOUNTAINS,37.034,72.942,40,,,,1,,,,1
5621.0,No,2002.0,2.0,3.0,20.0,59.0,27.6,44.0,4.9,,,4.9,,TAJIKISTAN,,TAJIKISTAN:  ROGHUN,38.773,69.92399999999999,40,,2,,1,,2,,1
7365.0,No,2006.0,8.0,18.0,11.0,45.0,49.4,10.0,4.7,,,4.7,,TAJIKISTAN,,TAJIKISTAN:  DUSHANBE (STALINABAD),38.246,69.22,40,,,,1,,,,1
10187.0,No,2016.0,7.0,1.0,14.0,59.0,15.0,10.0,5.0,5.0,,,,TAJIKISTAN,,TAJIKISTAN:  RASHT,38.881,70.559,40,,,,1,,,,1
9829.0,No,2011.0,7.0,19.0,19.0,35.0,43.4,20.0,6.1,6.1,6.2,6.1,,UZBEKISTAN,,"UZBEKISTAN:  FARGONA, VIOLYATI",40.080999999999996,71.41,40,86.0,2,,1,86.0,2,,1
5263.0,No,1990.0,10.0,25.0,4.0,53.0,59.9,114.0,6.0,,,6.0,4.0,AFGHANISTAN,,"AFGHANISTAN:  HINDU KUSH:  CHITRAL, MARDAN, MALAKAND",35.121,70.486,40,250.0,3,,1,250.0,3,,1
5281.0,No,1991.0,4.0,20.0,17.0,8.0,20.2,33.0,4.1,,,4.1,,AFGHANISTAN,,"AFGHANISTAN:  HINDU KUSH:  BADAKHSTAN, KABUL",36.416,70.91199999999999,40,,,,1,,,,1
5670.0,No,2002.0,12.0,25.0,19.0,13.0,42.7,91.0,5.5,5.5,,5.3,,AFGHANISTAN,,AFGHANISTAN:  JALALABAD,35.704,69.868,40,,,,1,,,,1
6831.0,No,2005.0,12.0,12.0,21.0,47.0,46.0,225.0,6.5,6.5,,6.0,,AFGHANISTAN,,"AFGHANISTAN:  TILI, JALALABAD, BADAKHSHAN",36.357,71.093,40,1.0,1,,1,1.0,1,,1
8257.0,No,2008.0,12.0,29.0,3.0,37.0,41.7,158.0,5.8,5.8,,5.9,,AFGHANISTAN,,"AFGHANISTAN; PAKISTAN:  MANSEHRA, SHANGLA",36.400999999999996,71.075,40,,,,1,,,,1
8574.0,No,2009.0,10.0,22.0,19.0,51.0,27.5,18.0,6.1,6.1,,6.1,,AFGHANISTAN,,AFGHANISTAN:  HINDU KUSH,36.516999999999996,70.95,40,,,,1,,,,1
10169.0,No,2015.0,12.0,25.0,19.0,14.0,19.0,206.0,6.3,6.3,,,5.0,AFGHANISTAN,,AFGHANISTAN; PAKISTAN,36.494,71.126,40,97.0,2,,1,97.0,2,,1
10186.0,No,2016.0,4.0,10.0,10.0,29.0,12.0,212.0,6.6,6.6,,,5.0,AFGHANISTAN,,AFGHANISTAN:  KHYBER PAKHTUNKHWA,36.473,71.131,40,5.0,1,,1,5.0,1,,1
10333.0,No,2018.0,5.0,9.0,10.0,41.0,45.0,112.0,6.2,6.2,,,,AFGHANISTAN,,AFGHANISTAN: TAKHAR;  PAKISTAN,36.99,71.369,40,13.0,1,,1,13.0,1,,1
10377.0,No,2018.0,11.0,28.0,14.0,44.0,25.0,22.0,4.9,4.9,,,,AFGHANISTAN,,AFGHANISTAN:  HINDU KUSH:  BAGHLAN,35.817,68.682,40,9.0,1,,1,9.0,1,,1
6134.0,Tsu,1859.0,8.0,25.0,,,,,6.2,,6.2,,,EL SALVADOR,,EL SALVADOR:  LA UNION; HONDURAS,13.33,-87.81,100,,,,1,,,,1
9863.0,No,2011.0,11.0,24.0,21.0,13.0,15.6,43.0,5.1,,,5.1,,EL SALVADOR,,EL SALVADOR-GUATEMALA,13.297,-87.898,100,,,,1,,,,1
10193.0,Tsu,2014.0,10.0,14.0,3.0,51.0,46.0,40.0,7.3,7.3,,,7.0,EL SALVADOR,,EL SALVADOR:  GULF OF FONSECA,12.526,-88.12299999999999,100,,,,1,,,,1
10241.0,No,2017.0,4.0,10.0,23.0,53.0,58.0,10.0,4.8,,,4.8,,EL SALVADOR,,"EL SALVADOR: SAN SALVADOR,SOYAPANGO",13.753,-89.16,100,3.0,1,,1,3.0,1,,1
6061.0,Tsu,1848.0,10.0,15.0,14.0,10.0,,,7.9,,7.9,,,NEW ZEALAND,,NEW ZEALAND:  N.,-41.3,174.5,170,,,,1,,,,1
6259.0,Tsu,1913.0,2.0,22.0,2.0,36.0,,33.0,6.8,,6.8,,8.0,NEW ZEALAND,,TASMAN SEA,-41.8,171.5,170,,,,1,,,,1
6353.0,Tsu,1947.0,3.0,25.0,20.0,32.0,15.0,12.0,7.1,7.1,7.2,,4.0,NEW ZEALAND,,NEW ZEALAND:  OFF COAST NORTH ISLAND,-38.85,178.87,170,,,,1,,,,1
10063.0,Tsu,1956.0,3.0,2.0,22.0,43.0,,,5.3,,5.3,,7.0,NEW ZEALAND,,NEW ZEALAND:  NORTH ISLAND,-38.9,175.7,170,,,,1,,,,1
5389.0,No,1994.0,6.0,18.0,3.0,25.0,15.8,14.0,6.8,6.8,7.1,6.2,6.0,NEW ZEALAND,,NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH,-42.963,171.658,170,,,,1,,,,1
5719.0,Tsu,2003.0,8.0,21.0,12.0,12.0,49.7,28.0,7.2,7.2,7.5,6.6,,NEW ZEALAND,,"NEW ZEALAND:  DUNEDIN,INVERCARGILL,TE ANAU,FIORDLAND",-45.104,167.144,170,,,,1,,,,1
5727.0,No,2003.0,9.0,29.0,18.0,22.0,32.0,32.0,4.8,,,4.8,,NEW ZEALAND,,NEW ZEALAND:  CHRISTCHURCH,-43.34,173.04,170,,,,1,,,,1
5815.0,Tsu,2004.0,11.0,22.0,20.0,26.0,23.9,10.0,7.1,7.1,7.1,6.4,,NEW ZEALAND,,"NEW ZEALAND:  INVERCARGILL, SOUTHLAND, OTAGO",-46.676,164.72099999999998,170,,,,1,,,,1
5838.0,No,2005.0,1.0,20.0,18.0,56.0,30.7,39.0,5.3,5.3,,5.2,,NEW ZEALAND,,NEW ZEALAND:  NORTH ISLAND,-41.223,175.21,170,,,,1,,,,1
7696.0,No,2007.0,10.0,15.0,12.0,29.0,36.0,26.0,6.8,6.8,6.8,6.0,,NEW ZEALAND,,NEW ZEALAND:  SOUTH ISLAND:  FIORDLAND,-44.785,167.583,170,,,,1,,,,1
7724.0,No,2007.0,12.0,20.0,7.0,55.0,15.8,20.0,6.6,6.6,6.5,6.3,7.0,NEW ZEALAND,,NEW ZEALAND:  OFF COAST NORTH ISLAND,-39.010999999999996,178.291,170,,,,1,,,,1
8173.0,No,2008.0,8.0,25.0,11.0,25.0,19.3,32.0,5.5,5.5,5.1,5.4,,NEW ZEALAND,,NEW ZEALAND:  NORTH ISLAND,-39.715,176.851,170,,,,2,,,,1
8357.0,Tsu,2009.0,7.0,15.0,9.0,22.0,29.0,12.0,7.8,7.8,7.7,6.5,,NEW ZEALAND,,NEW ZEALAND:  OFF WEST COAST OF SOUTH ISLAND,-45.762,166.562,170,,,,1,,,,1
9772.0,No,2010.0,9.0,6.0,11.0,24.0,1.5,9.0,5.0,,,5.0,5.0,NEW ZEALAND,,NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH,-43.57,172.388,170,,,,1,,,,1
9773.0,No,2010.0,9.0,6.0,22.0,48.0,33.2,21.0,5.1,,,5.1,6.0,NEW ZEALAND,,NEW ZEALAND:  NORTH ISLAND:  PORANGAHAU,-40.433,176.81799999999998,170,,,,1,,,,1
9774.0,No,2010.0,9.0,7.0,19.0,49.0,57.4,6.0,5.0,,,5.0,7.0,NEW ZEALAND,,NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY,-43.598,172.69,170,,,,1,,,,1
9828.0,No,2010.0,12.0,25.0,21.0,30.0,15.7,5.0,4.5,,,4.5,,NEW ZEALAND,,NEW ZEALAND:  CHRISTCHURCH,-43.55,172.64700000000002,170,,,,1,,,,1
9854.0,No,2011.0,12.0,3.0,6.0,19.0,10.4,56.0,5.3,,,5.3,,NEW ZEALAND,,NEW ZEALAND:  COOK STRAIT,-41.364,174.315,170,,,,1,,,,1
9855.0,No,2011.0,12.0,23.0,0.0,58.0,38.3,10.0,5.8,5.8,5.6,5.7,,NEW ZEALAND,,NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH,-43.49,172.8,170,60.0,2,,1,60.0,2,,1
10021.0,Tsu,2013.0,7.0,21.0,5.0,9.0,31.4,17.0,6.5,6.5,6.7,6.1,,NEW ZEALAND,,NEW ZEALAND:  COOK STRAIT,-41.70399999999999,174.33700000000002,170,5.0,1,,1,5.0,1,,1
10067.0,No,2014.0,1.0,20.0,2.0,52.0,35.0,28.0,6.1,6.1,,,7.0,NEW ZEALAND,,"NEW ZEALAND: WELLINGTON, MANAWATU-WANGANUI",-40.66,175.81400000000002,170,,,,1,,,,1
5977.0,Tsu,1668.0,7.0,31.0,,,,,6.4,,6.4,,6.0,NORTH KOREA,,NORTH KOREA:  YELLOW SEA,38.0,126.0,30,,,,,,,,1
5985.0,Tsu,1675.0,3.0,,,,,,,,,,8.0,PHILIPPINES,,"PHILIPPINES:  MINDORO ISLAND, LUZON ISLAND",13.0,121.0,170,,,,1,,,,1
1077.0,Tsu,1677.0,12.0,7.0,11.0,30.0,,,,,,,,PHILIPPINES,,"PHILIPPINES:  LUZON:  CENTRAL,S",14.5,120.5,170,,3,,1,,3,,1
1719.0,Tsu,1828.0,11.0,9.0,10.0,30.0,,,,,,,8.0,PHILIPPINES,,PHILIPPINES:  MANILA,14.55,120.9,170,,,,1,,,,1
6564.0,Tsu,1862.0,3.0,4.0,9.0,30.0,,,6.5,,6.5,,,PHILIPPINES,,"PHILIPPINES:  S LUZON ISLAND, MINDORO ISLAND",14.5,121.0,170,,,,1,,,,1
2074.0,No,1863.0,6.0,9.0,,,,,,,,,7.0,PHILIPPINES,,PHILIPPINES:  MANILA,14.5,121.0,170,,,,1,,,,1
6175.0,Tsu,1872.0,1.0,26.0,,,,,6.0,,6.0,,7.0,PHILIPPINES,,PHILIPPINES:  AGNO,16.0,119.0,170,,,,1,,,,1
2368.0,No,1887.0,3.0,24.0,13.0,14.0,,,,,,,8.0,PHILIPPINES,,"PHILIPPINES:  SE LUZON:  CAMARINES, NUEVA CACERES",13.7,123.3,170,,,,1,,,,1
2469.0,No,1895.0,5.0,13.0,14.0,42.0,,,,,,,7.0,PHILIPPINES,,PHILIPPINES:  N MINDORO:  CALAPAN,13.4,121.7,170,,,,1,,,,1
2515.0,No,1897.0,8.0,15.0,12.0,18.0,,33.0,7.9,,7.9,,8.0,PHILIPPINES,,PHILIPPINES:  LUZON:  ILOCOS SUR,18.0,120.0,170,,,,1,,,,1
2519.0,Tsu,1897.0,9.0,20.0,19.0,6.0,,33.0,8.6,,8.6,,7.0,PHILIPPINES,,PHILIPPINES:  NW MINDANAO:  DAPITAN,6.0,122.0,170,,,,1,,,,1
2527.0,No,1897.0,10.0,19.0,7.0,15.0,,,,,,,8.0,PHILIPPINES,,PHILIPPINES:  NORTHERN SAMAR,12.0,126.0,170,,,,1,,,,1
2601.0,No,1901.0,12.0,14.0,22.0,57.0,45.0,33.0,7.8,,7.8,,7.0,PHILIPPINES,,PHILIPPINES:  LUZON,14.0,122.0,170,,,,1,,,,1
6245.0,Tsu,1905.0,12.0,8.0,8.0,22.0,,,6.5,,6.5,,,PHILIPPINES,,PHILIPPINES:  W. LUZON ISLAND:  TUBURAN,11.0,123.5,170,,,,1,,,,1
7866.0,No,1907.0,4.0,18.0,23.0,52.0,4.0,,7.4,,7.4,,7.0,PHILIPPINES,,PHILIPPINES:  SE LUZON:  CAMARINES,13.5,123.0,170,,,,1,,,,1
6541.0,Tsu,1910.0,12.0,30.0,,,,60.0,6.2,,6.2,,7.0,PHILIPPINES,,PHILIPPINES:  SULU SEA,9.0,125.5,170,,,,1,,,,1
6314.0,Tsu,1915.0,11.0,18.0,20.0,19.0,18.0,,6.4,,6.4,,8.0,PHILIPPINES,,PHILIPPINES:  W. LUZON ISLAND,18.0,119.5,170,,,,1,,,,1
3179.0,No,1921.0,11.0,7.0,16.0,2.0,,,,,,,8.0,PHILIPPINES,,PHILIPPINES:  E MINDANAO:  MANAY,7.0,126.0,170,,,,1,,,,1
3180.0,Tsu,1921.0,11.0,11.0,18.0,36.0,8.0,60.0,7.5,,7.5,,7.0,PHILIPPINES,,PHILIPPINES:  MINDANAO:  E,8.0,127.0,170,,,,1,,,,1
6291.0,Tsu,1924.0,5.0,6.0,16.0,9.0,20.0,,6.5,,6.5,,,PHILIPPINES,,PHILIPPINES:  AGNO,16.0,118.0,170,,,,,,,,1
3530.0,Tsu,1934.0,2.0,14.0,3.0,59.0,34.0,22.0,7.9,,7.9,,,PHILIPPINES,,PHILIPPINES:  LUZON,17.5,119.0,170,,,,1,,,,1
3996.0,Tsu,1952.0,3.0,19.0,10.0,57.0,12.0,,7.8,,7.8,,7.0,PHILIPPINES,,PHILIPPINES:  BUTUAN,9.5,127.25,170,,,,1,,,,1
4616.0,Tsu,1972.0,12.0,2.0,0.0,19.0,47.2,73.0,7.4,,7.4,6.3,6.0,PHILIPPINES,,"PHILIPPINES:  MINDANAO, DAVAO",6.5,126.6,170,,,,1,,,,1
4632.0,Tsu,1973.0,3.0,17.0,8.0,30.0,51.8,33.0,7.5,,7.5,5.6,9.0,PHILIPPINES,,"PHILIPPINES:  QUEZON CITY:  CALAUG,LOPEZ,GUIAYANGAN",13.4,122.8,170,64.0,2,0.45,1,64.0,2,0.45,1
4703.0,Tsu,1975.0,10.0,31.0,8.0,28.0,2.6,50.0,7.6,,7.6,6.4,6.0,PHILIPPINES,,PHILIPPINES,12.54,125.993,170,,,,,,,,1
7362.0,No,1976.0,8.0,17.0,4.0,19.0,27.3,22.0,6.8,,6.8,6.2,,PHILIPPINES,,PHILIPPINES:  MINDANAO,7.249,122.939,170,,,,1,,,,1
4764.0,No,1977.0,3.0,18.0,21.0,43.0,52.4,37.0,7.3,7.3,7.0,6.2,7.0,PHILIPPINES,,PHILIPPINES:  LUZON:  MANILA,16.77,122.33,170,9.0,1,0.1,1,9.0,1,0.1,1
4936.0,Tsu,1982.0,1.0,11.0,6.0,10.0,6.4,46.0,7.1,,7.1,6.0,7.0,PHILIPPINES,,"PHILIPPINES:  VIRAC, CATANDUANES",13.752,124.35799999999999,170,,,,1,,,,1
5133.0,No,1987.0,4.0,25.0,12.0,16.0,52.4,107.0,6.3,,,6.3,5.0,PHILIPPINES,,"PHILIPPINES:  MANILA, CUBI POINT",16.066,120.301,170,,,,1,,,,1
5135.0,No,1987.0,5.0,23.0,17.0,9.0,4.4,32.0,5.2,,5.2,5.1,2.0,PHILIPPINES,,PHILIPPINES:  MINDANAO:  TALAKAG-MALAYBALAY,8.047,125.41,170,2.0,1,,1,2.0,1,,1
6474.0,Tsu,1988.0,6.0,24.0,2.0,6.0,26.3,53.0,5.4,,,5.4,,PHILIPPINES,,PHILIPPINES:  LUZON:  LAOAG,18.605999999999998,121.01299999999999,170,,,,,,,,1
5181.0,No,1988.0,11.0,17.0,6.0,55.0,46.0,19.0,6.6,6.6,6.6,6.0,6.0,PHILIPPINES,,"PHILIPPINES:  SAMAR:  CATARMAN, CATBALOGAN",12.399000000000001,124.537,170,29.0,1,,1,29.0,1,,1
5222.0,Tsu,1990.0,2.0,8.0,7.0,15.0,32.2,26.0,6.6,,6.6,6.2,7.0,PHILIPPINES,,"PHILIPPINES:  BOHOL, CEBU, CAGAYAN DE ORO, CAMIGUIN",9.755,124.694,170,300.0,3,0.9,1,300.0,3,0.9,1
5227.0,No,1990.0,3.0,26.0,22.0,47.0,16.7,39.0,5.5,,5.5,5.6,4.0,PHILIPPINES,,PHILIPPINES:  SANTIAGO,9.253,125.60600000000001,170,2.0,1,,1,2.0,1,,1
5324.0,Tsu,1992.0,5.0,17.0,10.0,15.0,31.3,33.0,7.5,,7.5,6.4,,PHILIPPINES,,"PHILIPPINES:  MINDANAO, TANDAG, BISLIG",7.191,126.762,170,,,,1,,,,1
5700.0,No,2003.0,2.0,15.0,5.0,47.0,58.9,10.0,5.8,5.8,5.6,5.4,6.0,PHILIPPINES,,PHILIPPINES: LUZON:  DIMASALANG,12.171,123.921,170,,,,1,,,,1
5701.0,No,2003.0,2.0,15.0,11.0,1.0,59.8,10.0,6.3,6.3,6.2,5.8,6.0,PHILIPPINES,,"PHILIPPINES: MASBATE, DIMASALANG",12.168,124.079,170,,,,1,,,,1
5782.0,No,2004.0,5.0,19.0,21.0,28.0,10.6,35.0,4.1,,4.1,4.8,6.0,PHILIPPINES,,PHILIPPINES:  BOHOL ISLAND:  TUBIGON,9.926,124.038,170,,,,1,,,,1
7462.0,No,2007.0,2.0,16.0,7.0,15.0,54.0,79.0,4.9,,,4.9,,PHILIPPINES,,PHILIPPINES:  MINDANAO,6.614,126.24,170,,,,1,,,,1
8170.0,No,2008.0,8.0,15.0,10.0,25.0,16.5,10.0,6.0,6.0,5.6,5.8,,PHILIPPINES,,PHILIPPINES:  LUZON:  LEGASPI,12.897,124.319,170,,,,1,,,,1
8533.0,No,2009.0,9.0,18.0,11.0,53.0,48.0,10.0,5.7,5.7,5.2,5.4,,PHILIPPINES,,"PHILIPPINES:  COTABATO, SULTAN KUDARAT",6.513,124.715,170,91.0,2,,1,91.0,2,,1
9835.0,No,2011.0,3.0,3.0,15.0,12.0,1.4,50.0,5.5,5.5,,5.4,,PHILIPPINES,,PHILIPPINES:  MINDANAO,9.457,125.935,170,,,,1,,,,1
9851.0,No,2011.0,11.0,7.0,9.0,43.0,15.9,46.0,5.0,5.0,,5.0,,PHILIPPINES,,PHILIPPINES:  MINDANAO:  BUKIDNON PROVINCE,7.904,125.185,170,31.0,1,,1,31.0,1,,1
9905.0,No,2012.0,3.0,5.0,23.0,6.0,30.8,37.0,5.6,5.6,2.1,5.2,,PHILIPPINES,,PHILIPPINES:  MASBATE ISLAND,12.354000000000001,123.7,170,10.0,1,,1,10.0,1,,1
9877.0,No,2012.0,3.0,16.0,7.0,58.0,2.5,18.0,5.8,5.8,5.3,5.8,,PHILIPPINES,,PHILIPPINES:  SURIGAO,10.037,125.633,170,55.0,2,,1,55.0,2,,1
9935.0,Tsu,2012.0,8.0,31.0,12.0,47.0,33.3,28.0,7.6,7.6,7.6,7.2,,PHILIPPINES,,"PHILIPPINES:  CAGAYAN DE ORO, TACLOBAN",10.811,126.63799999999999,170,1.0,1,0.3,1,1.0,1,0.3,1
10003.0,No,2013.0,6.0,1.0,14.0,10.0,6.7,10.0,5.7,5.7,5.6,5.7,,PHILIPPINES,,"PHILIPPINES:  N. COTABATO:  KIMADZIL, KIBUGTONGAN",7.275,124.898,170,33.0,1,,1,33.0,1,,1
10117.0,No,2014.0,9.0,20.0,4.0,26.0,52.0,26.0,5.2,,,5.2,5.0,PHILIPPINES,,PHILIPPINES:  BARANGAY LUAYON,6.864,125.23299999999999,170,1.0,1,,1,1.0,1,,1
10316.0,No,2017.0,3.0,5.0,0.0,8.0,18.0,11.0,5.7,5.7,,,,PHILIPPINES,,PHILIPPINES: SURIGAO DEL NORTE,9.831,125.49600000000001,170,45.0,1,,1,45.0,1,,1
10245.0,Tsu,2017.0,4.0,28.0,20.0,23.0,17.0,26.0,6.9,6.9,,,,PHILIPPINES,,PHILIPPINES: SARANGANI,5.516,125.09299999999999,170,,,,1,2.0,1,,1
6717.0,No,1906.0,2.0,16.0,,,,,,,,,8.0,SAINT LUCIA,,SAINT LUCIA:  CASTRIES,14.0,-61.0,90,,,,1,,,,1
65.0,Tsu,123.0,,,,,,,6.3,,6.3,,8.0,SOUTH KOREA,,SOUTH KOREA:  KYONGJU,35.8,129.2,30,,,,1,,,,1
5968.0,Tsu,1643.0,7.0,25.0,,,,,6.5,,6.5,,,SOUTH KOREA,,SEA OF JAPAN,35.5,129.5,30,,,,1,,,,1
10199.0,No,2016.0,9.0,12.0,11.0,33.0,17.0,13.0,5.4,5.4,,,6.0,SOUTH KOREA,,SOUTH KOREA:  GYEONGJU,35.781,129.216,30,14.0,1,,1,14.0,1,,1
7421.0,No,2006.0,12.0,8.0,16.0,48.0,39.1,5.0,3.9,,,,,SWITZERLAND,,SWITZERLAND:  BASEL,47.58,7.6,120,,,,1,,,,1
5785.0,No,2004.0,6.0,9.0,11.0,41.0,16.5,10.0,4.6,,,,,SAUDI ARABIA,,SAUDI ARABIA: WESTERN,27.836,36.905,140,,,,1,,,,1
8379.0,No,2009.0,5.0,17.0,19.0,50.0,6.2,10.0,4.6,,,4.6,,SAUDI ARABIA,,SAUDI ARABIA: WESTERN,25.212,37.597,140,,,,1,,,,1
5110.0,No,1986.0,10.0,5.0,18.0,53.0,20.9,5.0,4.8,,4.8,4.9,4.0,SOUTH AFRICA,,"SOUTH AFRICA:  MOUNT FRERE, DURBAN",-30.546,28.737,10,,,,1,,,,1
5259.0,No,1990.0,9.0,26.0,23.0,8.0,23.9,5.0,4.2,,4.2,5.4,,SOUTH AFRICA,,SOUTH AFRICA:  WELKOM,-28.014,26.726999999999997,10,5.0,1,,1,5.0,1,,1
5555.0,No,2000.0,2.0,7.0,19.0,34.0,57.0,5.0,4.5,,,4.5,,SOUTH AFRICA,,SOUTH AFRICA; SWAZILAND:  MBABANE-MANZINI,-26.288,30.888,10,1.0,1,,1,1.0,1,,1
3.0,No,-2000.0,,,,,,18.0,7.1,,7.1,,10.0,TURKMENISTAN,,TURKMENISTAN:  W,38.0,58.2,40,,,,1,,,,1
5585.0,No,2000.0,12.0,6.0,17.0,11.0,6.4,30.0,7.0,7.0,7.5,6.7,,TURKMENISTAN,,TURKMENISTAN:  NEBITDAG-TURKMENBASHI,39.566,54.799,40,,2,,1,,2,,1
10078.0,Tsu,1821.0,5.0,,,,,,,,,,,UK TERRITORY,,UNITED KINGDOM:  BRITIAN,-15.95,-5.7,70,,,,,,,,1
5007.0,Tsu,1983.0,11.0,30.0,17.0,46.0,0.6,10.0,7.6,,7.6,6.6,6.0,UK TERRITORY,,INDIAN OCEAN:  CHAGOS ARCHIPELAGO:  DIEGO GARCIA,-6.852,72.11,60,,,,1,,,,1
3162.0,Tsu,1920.0,9.0,20.0,14.0,39.0,,35.0,7.8,7.8,7.9,,,NEW CALEDONIA,,NEW CALEDONIA:  LOYALTY ISLANDS,-19.919,168.53,170,,,,,,,,1
10378.0,Tsu,2018.0,12.0,5.0,4.0,18.0,8.0,10.0,7.5,7.5,,,,NEW CALEDONIA,,NEW CALEDONIA:  LOYALTY ISLANDS,-21.969,169.446,170,,,,,,,,1
7101.0,Tsu,1903.0,2.0,10.0,2.0,28.0,,,,,,,7.0,USA TERRITORY,GU,GUAM,14.0,143.3,170,,,,1,,,,1
7201.0,No,1997.0,4.0,23.0,19.0,44.0,28.4,101.0,6.5,6.5,,6.2,7.0,USA TERRITORY,GU,GUAM,13.985999999999999,144.901,170,4.0,1,,1,4.0,1,,1
5635.0,No,2002.0,4.0,26.0,16.0,6.0,7.0,86.0,7.1,7.1,,6.5,7.0,USA TERRITORY,GU,GUAM,13.088,144.619,170,5.0,1,,1,5.0,1,,1
5643.0,No,2002.0,8.0,14.0,13.0,57.0,52.1,30.0,6.5,6.5,6.4,6.1,,USA TERRITORY,MP,NORTHERN MARIANA ISLANDS:  SAIPAN,14.100999999999999,146.19899999999998,170,,,,1,,,,1
9514.0,No,2010.0,5.0,16.0,5.0,16.0,10.0,113.0,5.8,5.8,,5.4,,USA TERRITORY,PR,"PUERTO RICO:  LARES, VEGA BAJA",18.4,-67.07,90,,,,1,,,,1
10068.0,No,2014.0,1.0,13.0,4.0,1.0,24.0,20.0,6.4,6.4,,,5.0,USA TERRITORY,,PUERTO RICO,19.043,-66.81,90,,,,1,,,,1
4691.0,Tsu,1975.0,5.0,26.0,9.0,11.0,51.5,33.0,7.7,7.7,7.9,6.7,6.0,ATLANTIC OCEAN,,ATLANTIC OCEAN:  MADERIA ISLANDS,35.997,-17.649,70,,,,1,,,,1
8208.0,No,2008.0,11.0,22.0,22.0,27.0,55.1,,4.1,,,,,CZECH REPUBLIC,,CZECH REPUBLIC:  KARVINA,49.913999999999994,18.455,110,3.0,1,,1,3.0,1,,1
5272.0,No,1991.0,1.0,5.0,14.0,57.0,11.5,20.0,7.1,,7.1,6.2,,MYANMAR (BURMA),,"MYANMAR (BURMA):  THABEIKKYIN, MANDALAY",23.613000000000003,95.90100000000001,60,,,,1,,,,1
5722.0,No,2003.0,9.0,21.0,18.0,16.0,13.4,10.0,6.6,6.6,6.9,6.1,,MYANMAR (BURMA),,MYANMAR (BURMA):  TAUNGDWINGYI; THAILAND:  BANGKOK,19.917,95.67200000000001,60,,,,1,,,,1
8513.0,No,2009.0,8.0,30.0,19.0,27.0,48.8,82.0,5.2,,,5.2,,MYANMAR (BURMA),,MYANMAR (BURMA);  INDIA:  SIBSAGAR,25.28,95.101,60,,,,1,,,,1
9831.0,No,2011.0,2.0,4.0,13.0,53.0,46.2,85.0,6.3,6.3,,6.4,,MYANMAR (BURMA),,MYANMAR (BURMA):  MONYWA,24.618000000000002,94.68,60,,,,1,,,,1
10239.0,No,2017.0,3.0,13.0,14.0,19.0,6.0,10.0,5.1,,,5.1,,MYANMAR (BURMA),,MYANMAR (BURMA):  THARRAWADDY,17.415,95.999,60,36.0,1,,1,36.0,1,,1
6797.0,Tsu,1977.0,4.0,20.0,23.0,42.0,50.5,19.0,7.6,,7.6,6.3,7.0,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.89,160.34799999999998,170,,,,1,,,,1
4773.0,No,1977.0,4.0,20.0,23.0,49.0,13.1,33.0,7.5,,7.5,6.8,,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.844,160.822,170,,1,,1,,1,,1
5079.0,No,1985.0,9.0,27.0,3.0,39.0,8.5,32.0,6.9,,6.9,6.2,7.0,SOLOMON ISLANDS,,"SOLOMON ISLANDS:  HONIARA, GUADACANAL",-9.829,159.85399999999998,170,,,,1,,,,1
5165.0,Tsu,1988.0,8.0,10.0,4.0,38.0,29.2,36.0,7.6,7.6,7.4,6.0,,SOLOMON ISLANDS,,"SOLOMON ISLANDS:  SAN CRISTOBAL, GUADALCANAL",-10.258,160.89600000000002,170,,,,,,,,1
6478.0,Tsu,1991.0,2.0,9.0,16.0,18.0,58.3,10.0,6.9,6.9,6.9,6.4,,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.929,159.139,170,,,,1,,,,1
